name,url,description,employee-number,enabled,partnerships,products,people,founded,segments
imedo GmbH,www.imedo.de,"imedo features include a very popular doctors rating service, treatment ratings, support group listings as well as many typical web 2.0 interaction-oriented features like personal messaging, user profiles and many more. This is a German webpage.",,true,,,"undergrad-edu: 
last-name: Angele
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Christian
email: 
",,"Patient/Consumer Communities, Search, Provider Search, Coaching and Advisory Services, Privacy and Identity, Patient-provider communication, "
Gerencia de Atención Primariae León-Sacyl,http:www.sanidad.jcyl.es,,,false,,,"undergrad-edu: 
last-name: Diez
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Management
first-name: Antonio
email: 
",,"Search, Content, "
Pubget,www.pubget.com,"Pubget is a search platform for life sciences that changes the way physicians and researchers access content. Instead of search results linking to papers, with Pubget the search results are the papers. This is because Pubget......s PathEngine knows the exact location of 10 million full text PDF files, and data from over 24 million sources, eliminating the maze of clicks typical of research today.  ",,true,,,"undergrad-edu: 
last-name: Jones
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Ryan
email: 

undergrad-edu: 
last-name: Jones
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Ryan
email: 

undergrad-edu: 
last-name: Jones
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Ryan
email: 
",,"Search, Content, "
Medtango.com,http:www.medtango.com,Medtango is created by World One. Their main functionality is a search engine that gather a full medical picture for any medical search. Medtango is also built as a portal to connect physicians together in a social network tailored for physicians only. ,,true,,,"undergrad-edu: 
last-name: Toudic
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Commercial Web
first-name: Chris
email: 
",,"Search, "
Info-Surge,http:www.info-surge.com,Info-Surge developed an online patient education platform that enables medical providers to deliver education materials directly from their websites. ,,true,,,"undergrad-edu: 
last-name: Kabakov
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Eran
email: 

undergrad-edu: 
last-name: Kabakov
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Eran
email: 
",,"Search, Content, Patient-provider communication, "
eHealthMe,http:www.ehealthme.com,"eHealthMe is a platform to share and make use of drug outcomes in real world and in real time. On eHealthMe, health professionals and patients can study how millions of people use their drugs, and change the way how drugs are prescribed or taken.",,true,,,,,"Search, Content, "
MD Circle,http:www.mdcircle.com,MD Circle provides a place where MDs are rated so that patients can find trusted doctors and doctors can publish their profile online. ,,true,,,,,"Patient/Consumer Communities, Search, "
Hospital Pricing Specialists,hospitalpricingspecialists.com,HPS collects and sells hospital-specific procedural pricing information.  Clients include patients seeking to compare prices among hospitals and consulting firms working with hospitals to optimize revenues.,,false,,,"undergrad-edu: Harvard University
last-name: Louie
founder: true
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Rick
email: 
",,"Search,  Financial management , "
WorldOne,www.medtango.com,WorldOne is a health care research firm now building a medical search engine (www.medtango.com) targeted at physicians.,,false,,,"undergrad-edu: 
last-name: Toudic
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: VP Commercial Web
first-name: Chris
email: 
",,"Search, Stealth/Not Launched, "
Caringforyourheart.org,www.caringforyourheart.org,"Caringforyourheart.org brings together medical and Islamic advice to help individuals improve their cardiovascular health. On the website, individuals can identify healthy recipes, watch educational films, share experiences with other patients suffering from heart disease, and find information on local exercise, cooking and patient groups.",,false,,,"undergrad-edu: 
last-name: Mohammed
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Mr
first-name: Raheel 
email: 
",,"Patient/Consumer Communities, Search, Wellness, "
"Abzooba, Inc",www.abzooba.com,"Abzooba seeks to provide patients with clean, contextual and relevant knowledge from credible internet sources. The Abzooba Relevance Engine uses a ranking algorithm to determine the relevance of clinical information for a particular patient.",,false,,,"undergrad-edu: IIT Kampur
last-name: Vipul
founder: true
other-edu: 
personnel: 
grad-edu: UC Berkeley
previous-title: BrachySolutions, Inc
current-title: CEO 
first-name: Vivek
email: 
",,"Search, Stealth/Not Launched, "
HealthRT,www.healthrt.com,"HealthRT is an online Twitter-based health community allowing users to connect with others, share their health related discoveries, and track their health concerns. Users can create their own online health record and share information through health surveys.",,false,,,"undergrad-edu: 
last-name: Cherry
founder: true
other-edu: 
personnel: 
grad-edu: TCU
previous-title: 
current-title: CEO
first-name: Lynn
email: 
",,"Patient/Consumer Communities, Content, Wellness, Self Management tools , Search, "
