OutofPocketcom,www.outofpocket.com,"We are developing a platform for collecting and sharing of consumer price information for health care services.  Our goal is to enable consumers to share price information that can help others find the best value.OutofPocket.com is an online resource to help consumers look-up prices and find the best value for routine health care services.  The website relies on consumer collaboration to collect and share true prices consumers paid for health care services, along with personal recommendations on the provider.  Consumers use www.outofpocket.com to help them make informed decisions before purchasing routine health care services.The OutofPocket.com directory contains prices collected from several different sources including:-- Consumer Generated Content: Consumers anonymously post prices they paid for routine health care services, (including MRIs, mammograms, X-rays, lab tests, vaccinations, dental, vision and office visits), along with their personal recommendations on the providerA soft release of the website was launched in July 2007 and we are currently working on the next release of the site, and hope to have it launched by year end.-- Providers that Disclose Pricing: Providers are invited to submit true prices for their services for inclusion in the directory-- Government CMS: Medicare payment data for common medical procedures",,false,,,"undergrad-edu: 
last-name: Lori
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Principal
first-name: Mona
email: 
",,
Vivici,http:vivici.wordpress.com,,,false,,,"undergrad-edu: 
last-name: Verlinden
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: MD
first-name: Stef
email: 
",,
RuckingInsurancecom,RuckingInsurance.com blog: ruckinginsurance.blogspot.com,"Two years ago I polled my Rugby Club as to who had health insurance.  25% of our players had no health coverage.  I had the time, so I got my insurance licenses, and started RuckingInsurance.com.  I also blog about Health Insurance issues for Ruggers at ruckinginsurance.blogspot.com.The player's basic complaints were either health insurance was too expensive or too complicated.  I am able to educate this small niche simply because I can speak ""rugby.""  Agents should find something they enjoy ""off the clock"" and market to those participants.  The tension of ""insurance agent"" is then decreased.  ",,false,,,"undergrad-edu: 
last-name: Sullivan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: BMK
first-name: Kevin
email: 
",,
Good Health Advertising,www.GoodHealthAdvertising.com,"We are a Health focused online advertising ""network"" and publisher representing a collection of Health, Medical and Healthy Living Web sites.",,false,,,"undergrad-edu: 
last-name: Kadar
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Robert
email: 
",,
triPRACTIX,www.tripractix.com,"We are a healthcare IT company that focuses on connectivity services, Cisco Advanced Unified Communications, medical applications, and the advanced development of EDI.In concurrence with our present services, we've developed our own software that connects disparate Medical applications with one another and integrates with Cisco UC.  This unique combination of interfacing, communications and device integration is called EXTENSION®.  We have found that there are many products available that specialize on one or two of these areas, but not all three combined--which makes our product very unique.Our biggest focus is on the advancement of clinical data sharing and mobility.  We hope that our new product will solve a broad spectrum of issues that healthcare faces today, namely the ease of sharing clinical data, the mobility of data, reducing the inefficiencies related to disparate medical applications, and overall fueling adoption of electronic medical records.As a reseller of Cisco Advanced Unified Communications and various medical applications, it has been a appropriate fit that we develop this software.  We have years of experience in technical and clinical implementation.  Our experiences in the healthcare setting have made us realize the disparity of data between applications, understand the time involved in implementing a 1:1 interface, and see firsthand the workarounds that hospitals and other large healthcare groups use to accommodate each other.",,false,,,"undergrad-edu: 
last-name: Spangler
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Product Manager
first-name: Christine
email: 
",,
DSHI Systems,www.freeMD.com,Symptom-based decision support systems for consumers,,false,,,"undergrad-edu: 
last-name: Schueler
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Stephen
email: 
",,
Culture of Health Organization,www.cultureofhealth.org,"COHO's mission is to define, measure and promote a culture of health in the home, workplace and community.  While personal health is an altruistic societal goal, other than smoking cessation, there is little other behavior change (of a personal, commercial or community nature) that has risen to the level of becoming part of our culture.  And when a movement becomes enculturated, powerful forces are unleashed that can do more than any policy or program - whether private or governmental - ever could.  Therein lay the vision for the Culture of Health Organization.The most significant missing element to transform health from an ideal to a movement is leadership; leadership on a family unit basis, in the workplace and on a community/governmental level.  To address this deficit, we are building a founding board of advisers who will bring leadership credentials from the world of consumer engagement, business, and community activism/government.  These individuals will contribute their expertise and guidance gleaned from the fields of consumer marketing, social anthropology/culture development and public policy development let alone health and health care.As the organization grows, we will be open to all contributors and collaborators with the intent of pulling in otherwise competing commercial entities (e.g., health plans, consultants/brokers, pharma) and related non-profits (e.g., APHA, NBGH, PBGH, IBI) in a way that makes it worth their while to participate with COHO rather than going it alone.The seminal event for COHO will be its inaugural conference slated for Q4'08 or Q1'09.  From that point forward, COHO will be a self-sustaining non-profit with revenues derived from:-- annual membership (organizational entity memberships and organizations sponsoring individuals; i.e., an employer sponsoring each of their employees for $1 per year)-- benchmarking / data-- Culture of Health certification and ongoing royalties-- Royalties from ""Healthy Reality"" - a technology/service incubator combined with a TV reality module embedded in an existing TV show (e.g., Oprah, Rachel Ray, Today, Discovery Channel, The Food Network).Clearly Health 2.0 is focused on the supply side of this critically important transformation in health and health care.  With the exception of Health Reality (see above), COHO will be more about the demand side of the equation.  Consequently, I see our two organizations as highly synergistic.",,false,,,"undergrad-edu: 
last-name: Agnew
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Executive Director
first-name: Mark
email: 
",,
Columbia Unviersity Teacher's College,www.tc.columbia.edu,,,false,,,"undergrad-edu: 
last-name: Lewis
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Doctoral Candidate (Ed.D. Clinical Education and Technology)
first-name: Matthew 
email: 
",,
Well Words: content + consulting,www.WellWords.com,"Launched in January 2008 by two media veterans, Well Words is a content solutions company primarily in the health and wellness arena. We work with companies to develop marketing microsite strategies and content that compel readers to take action to improve their health.",,false,,,"undergrad-edu: 
last-name: Rover
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: co-founder
first-name: Elena
email: 
",,
RateMDscom,http:ratemds.com,We are focused on being the number one site for patients to read about and rate their doctors.  We have been online since 2004 and have already collected almost half a million user-submitted reviews.,,false,,,"undergrad-edu: 
last-name: Swapceinski
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-founder
first-name: John
email: 
",,
Logical Images,www.visualdxhealth.com,"Plainly put, we're working to make VisualDxHealth.com the best skin health site on the web.  Right now we're one of the best sites for information and images about skin diseases and other visual conditions.  We're working now to broaden our scope beyond just disease information to create a place for communities to come together around these skin health related topics.VisualDxHealth.com is the consumer version of a clinicial decision support system used in emergency departments around the world.  Our key differentiators are an easy to use interface to ""find your disease"" and the world's best collection of dermatologic images.  Why read several paragraphs describing a condition, when a picture can do the work for you faster and better.We're also very interested in other web technologies to help distribute information.  As an example, we've embraced web widgets as a way to let bloggers and other health sites add our trusted health content to their sites.  Web widgets are exciting and engaging but we think they can be used for more than just marketing, slideshows, and reincarnting 80s video games.",,false,,,"undergrad-edu: 
last-name: Burrill
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Director, Consumer Health
first-name: Roderic
email: 
",,
onmedix,www.onmedix.com,"Our company is focusing on the international medical tourism. This area still lacks a platform where:1. offers of medical services can be published, automatically in eight different languages and 2. users can do research for those services; support and contact each other; rate the offered services (a neccesity in an intransparent market) and get in contact with the offeror.",,false,,,"undergrad-edu: 
last-name: Ehret
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Dipl-oec
first-name: Julius
email: 
",,
PatientAssistancecom,http:www.PatientAssistance.com,Helping the uninsured population.,,false,,,"undergrad-edu: 
last-name: Bowden
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Rex
email: 
",,
RemoteCare Solutions,www.RemoteCareMD.com,"RemoteCare Solutions was registered with the IRS on April 15, 2007 and became an LLC on January 1, 2008.  The mission has been to leverage human and IT resources to create new care delivery models. Initial focus has been on addressing the acute care needs of individuals/clients visiting and doing business in the greater Boston area. Future directions seek to address prevention/wellness and chronic care for individuals outside of traditional care settings.",,false,,,"undergrad-edu: 
last-name: Heinzelmann
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Paul
email: 
",,
Women's Healthcare Forum,www.womenshealthcareforum.com,"Improve health care outcomes through educational services that foster more effective clinican/patient partnerships and support positive health behavior changeThe Internet has become consumers' primary source for health information, but their doctor remains their most trusted resource.  Consumers seek to verify Internet health information by sharing it during medical consultations.  Clinicians are challenged to quickly and skillfully appraise the information and relate it to the patient’s care.  This new interpretive role is consistent with the goals of patient-centered care, but is often problematic for the clinician.  The mission of our new venture is to help clinicians and patients partner more effectively on education, positive behavior change and improved health outcomes.Women's Healthcare Forum (WHF) was established in 2001 by The Foundation for Better Health Care, a non-profit continuing medical education provider accredited by the ACCME.  WHF produces the largest continuing medical education program exclusively dedicated to comprehensive and integrative health care for women.  Our 8,000+ members are US-based primary care clinicians (FM, IM, OBGYN).",,false,,,"undergrad-edu: 
last-name: Near
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: David
email: 

undergrad-edu: 
last-name: Near
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: David
email: 
",,
RevaHealthcom,www.revahealth.com,Dental and Cosmetic - non US,,false,,,"undergrad-edu: 
last-name: King
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Caelen
email: 
",,
Wellness Professionals,www.wellnessprofessionals.com,"We believe it could be much easier for people with chronic conditions to take ownership for their health.  Ownership requires a high-value, low-cost ongoing partnership between patients and providers.  We aim to solve the two most basic problems in healthcare – lack of patient ownership and effective partnership between patient and providers.   These twin peaks create misunderstanding, missed opportunity, excessive diagnostics, wasted care and inferior outcomes.  We provide web-based platforms to help patients and providers solve these problems to improve outcomes and decrease costs.We have 'pre-loaded' our platforms for musculoskeletal conditions (back pain, arthritis, carpal tunnel, etc.) based on their prevalence, fit with what we offer and unmet need.Specifically, our tools do 4 things...1.  Facilitate good, cost-effective conversations.Evidence based decision support for doctors and patients.    After Visit Summaries.  Pre and Post-Op instructions.  Health Gateway allows providers to create customized treatment plans for patients and then monitor and support patient compliance and outcomes.  Also serves as the point of care coordination for providers (eg, PCP, NP, PT, surgeon)2.  Make new behaviors easy and automatic.‘Solution packages’ for each condition.  Reminder Tool helps people incorporate exercises, treatments and lifestyle changes into their lives.    Health Rewards encourage people to use programs, record their outcomes and improve their health.  Health Family engages the whole family to win movie tickets and dinners out.3.  Record treatments and outcomes.Our tools create an integrated perspective of treatments and outcomes for each patient. We make it easy and worthwhile for patients to record outcomes.4.  Interoperate.Seamlessly share data with PHRs/EHRs/EMRs.  Allow providers to easily add their own content to Health Gateway.  We have ‘pre-loaded’ our tools for musculoskeletal conditions.  It is straightforward to load other conditions.",,false,,,"undergrad-edu: 
last-name: Hall
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Matt
email: 
",,
MediSoft,http:www.medisoftcorp.com,"Mission Statement:To improve efficacy of treatment and quality of life for the terminally ill and those suffering from acute, and chronic pain.Company Goals:It is MediSoftcorp's goal to be an industry leading provider of real time mobile and internet patient centric solutions that track pain, symptoms, medications, therapies, and outcomes. MediSoftcorp is developing a Web 2.0 Rich Internet Application, and also incorporating Software plus Services as the foundation of the core solution. MediSoftcorp's backend reporting engine will integrate patient based knowledge driven analytic tools to assist healthcare providers in the facilitation of Evidence Based Treatment. Over the long term MediSoftcorp will develop integration into providers Electronic Records Management applications.MediSoftcorp’s EBT solution may improve quality of care, and quality of life for patients and their families by eliminating ineffective treatments, and medications. Patient members and healthcare providers using MediSoftcorp EBT may facilitate more consistent pain relief and quality of life by monitoring and adjusting treatments and medication doses, in relation with pain characteristics (aching, stabbing, etc.), symptoms (headache, insomnia, loss of appetite, etc.) and lifestyle (sexual relations, mood, etc.) The MediSoftcorp solution may be able to reduce the cost of healthcare by eliminating unnecessary, ineffective, and/or overprescribed medications and treatments thus providing a better quality of life for patients and their families.Board Members include:Richard GilletteMr Gillette is a Visiting Scholar at the Neurological Sciences Institute of Oregon Health Sciences University (OHSU). During this time, Rich has collaborated with Bill Roberts and Ron Kramis to investigate neurophysiological mechanisms of low back pain. He is a frequent presenter at research conferences and has a long list of publications.William J. (“Bill”) RobertsMr. Roberts has been a major research scientist in pain neurology and physiology for the past four decades.  Coming to the field of physiology with a mechanical engineering background, he focused early on attempts to understand the basic mechanisms through which the sympathetic nervous system.Robert L. Tolar  Ph.D– Higher EducationBob Tolar has over thirty years experience in public and private education as faculty member, dean, executive vice president/provost and director of international programs in small business. He has owned and operated successful small businesses in the United States and Canada. Tolar has the distinction of being the first Fulbright-Hays professor named to the Somali Republic where he served as adviser to the minister of education and taught teacher education courses at the Istituto Universitario della Somalia. His international experience has included designing, directing and managing multi-million dollar business and higher education development projects in Romania and Russia, funded by the US Agency for International Development. He has conducted project assessments in Africa, Asia, South America and Europe. He designed and directed two successful EDDI (Education for Democracy and Development Initiative) projects in Namibia. He has taught courses in SME development in Romania, Moldova, Russia and Ukraine. He is also a member of the Scientific Council (Board of Directors) of The Black Sea University of Romania. He has research interest and expertise in interinstitutional cooperation and academic consortia. He holds a Ph.D. in higher education from the Center for Educational Policy and Management of the University of Oregon.Michael AttwoodMr Attwood specializes in information technology systems in education, healthcare, and business. He wrote data analysis programs to identify patterns of abuse and fraud in withdrawals from ATMs as early as 1981 while employed by US Bank. He has over twenty years experience in computing in educational settings. He has provided hardware and software installation and maintenance; network domain installation, maintenance and security; scannable form design for data acquisition; data extraction; data analysis; and presentation graphics design.",,false,,,"undergrad-edu: 
last-name: Ille
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Frank
email: 
",,
duncanrossnet,http:cancerfocus.net,"Unbiased, Unaffiliated, AnswersCancerfocus.net and dotcure.com are cancer news and search technologies providing tools for both patients and cancer researchers. We strive to provide a direct link between the cancer research community (PhD's) and patients on what emerging technologies are applicable to their cases. This information can then arm them in their discussions with their primary provider and may even help to cause direct changes to the protocols followed at many second tier hospitals around the country.We are also developing tools for the scientific community to aid in archiving and presenting data in the literature used in our day to day work.We are a Google News site turned Google Blog site as the lack of funding precludes me from involving as many of my colleagues as I would like.",,false,,,"undergrad-edu: 
last-name: Ross
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Owner
first-name: Duncan
email: 
",,
Self,http:jerryann.wordpress.com,,,false,,,"undergrad-edu: 
last-name: Sillman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Mr
first-name: Jerry
email: 

undergrad-edu: 
last-name: Sillman
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Mr
first-name: Jerry
email: 

undergrad-edu: 
last-name: Donnellan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Designer
first-name: Kristie
email: 

undergrad-edu: 
last-name: Khanssari
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Ahmad
email: 
",,
VIDENTITY SYSTEMS,http:videntity.com,"We offer an Identity as a Service solution called Videntity.  It is an ideal platform for health care and os accessible via a secure, RESTful, Application Programming Interface (API).Please see http://videntity.com for a brief (pre-launch) product description.A few ""MUST HAVE"" features of Videntity Include:-Customizable Telephone-based Identity Verification AND Authorization.   (Its not just verifying identity, but getting express permission for something)  We have a novel, patent-pending, two-way identity verification that prevents ""vishing"" (i.e. telephone based phishing scams).-Text Message Notifications- Biometric Verification (Voice, Iris, Fingerprint)-Automatic Digitizing and Codification of paper documents through a fax machine.All of the technology is our own including voice recognition, iris recognition, paper digitization/codification, etc.  We're the identity experts.Below is some information not yet on the website which can give you a better understanding of how Videntity works:How to Use Videntity in Just 3 Easy StepsStep 1: Sign Up.  Sign up to receive an Entity (Organizational) account and an API key to access the service.  Enjoy a 60 Day free trial.  Service fees are based on the number of accounts created and the volume of transactions. Click Here to See the Current Pricing.    Optionally, you can setup a Videntity Server on your local host to automatic receive data.The next steps can be performed by your applications or one of the samples clients provided for free at http://videntity.com/downloadsStep 2: Create Your Accounts.  Create “Agent Accounts” for your Agents, Employees, or anyone who will be acting on behalf of the Entity Organization. (More on Agent Accounts...)  Create “Population Accounts” for your  your general user base. Depending on your requirements, these user make up your Customers, Account Holders, Patients, General Public, Devices, etc.  (More on Population Accounts....)Step 3: Use Videntity.  Send and receive transactions from Videntity.   There are two main transaction types, “Send” and “Request”.  The verification and communications portions of the transaction are handled automatically by Videntity.  Videntity will handle the transaction differently based on the makeup of the transaction, the entity's settings, and user account settings.  Transactions and their responses follow a very simple, straightforward, schema.   Please see the Developer Wiki and the API documentation for more detailed information.  Also, help yourself to free sample applications, many many of which include source code.",,false,,,"undergrad-edu: 
last-name: Viars
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Alan
email: 
",,
DailyMedscom,www.DailyMeds.com,"DailyMeds.com offers consumers free access to online medication information empowering patients to 'take charge of their health'. DailyMeds.com publishes trusted, unbiased drug information-- including Rx, OTC and natural products.  DailyMeds.com will soon enable consumers to access drug interactions, product comparisons, and interactive tools to better manage your medications purchases and consumption....in conjunction with doctors, pharmacists and nurses!",,false,,,"undergrad-edu: 
last-name: Hackett
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Donald
email: 
",,
PhysiciansWorkplacecom,PhysiciansWorkplace.com,"PhysiciansWorkplace.com is dedicated to improving patient care by linking employed physicians to each other, their employers and future employers.As physicians, especially primary care and increasingly surgical specialties, become W-2 employees, there may develop a misapplication of organizational mission: that is to improve the health of those that are served. Decision makers in these organizations are increasingly non-physicians and they may desire the phsyician perspective on a range of strategic and operational imperatives. Current models of an employed Chief Medical Officer are as effective as the individual that holds that position. Organizations that seek the employment of motivated and innovative physicians would open to all sources of thinking from their employed phsyicians. The mass of knowledge employed physicians hold can give insight into the market the organization serves, potential solutions to barriers within the organization that limit service and the development of new markets.The method of gathering that information relies on communication. The most efficient form of communication would be the internet. The only site deicated to this form of communication is PhysiciansWorkplace.com",,false,,,"undergrad-edu: 
last-name: Novack
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: founder
first-name: Peter
email: 

undergrad-edu: 
last-name: Novack
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: founder
first-name: Peter
email: 

undergrad-edu: 
last-name: Novack
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: founder
first-name: Peter
email: 
",,
Sweat365com - Konamoxt,http:sweat365.com,"Sweat365 is a new online media platform for everyday people who aren't looking for a diet, don't consider themselves athletes, but know they need the information, tools and support to get active and stay active.  The online community provides members with the opportunity to interact with and learn from athletes all over the globe, as well as finding training partners with similar goals.  Sweat365 provides a highly engaged and supportive community, as well as training tips and fitness tracking tools.  Combined, these elements enable members to motivate and inspire each other as they work to achieve their fitness goals.",,false,,,"undergrad-edu: 
last-name: Hefta-Gaub
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO & Co-Founder
first-name: Brad
email: 
",,
new co,none,"Advisory firm, accelerating innovation in health/technology first then expanding to other domains",,false,,,"undergrad-edu: 
last-name: Gamble
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: tbd
first-name: Lea
email: 
",,
Health Analytic Services,TheCarrot.com,"One of the most important tools for self improvement is the ability to understand personal progress. While there are many sites that allow a user to view progress along various segments of life -- such as diabetes, hypertension, nutrition & exercise.  TheCarrot.com is the first site to offer a comprehensive view of your life.  A user may see firsthand how exercise, sleep, food & mood affect each other. As an example, athletes in training can better understand how  nutrition and sleep affect performance. Diabetics can see how stress,  exercise, nutrition, and sleep, influence glucose fluctuations and insulin requirements. There is no end to what you can track and compare.TheCarrot.com is free to use and reports can easily be shared with medical, nutrition & fitness professionals.",,false,,,"undergrad-edu: 
last-name: Trauner
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: President
first-name: Douglas
email: 
",,
RelativeHealthorg,www.RelativeHealth.org,"An unbiased one-stop web site for families to help a Medicare loved one with Medicare decisions.  Think of it as the Expedia of Health Insurance. Presenting every Medicare health plan with the ability to search, sort and compare in clicks. Best of all, a user can connect with a local licensed Medicare agent to help with the enrollment process.Our proprietary software matches shoppers with health plans and agents. It's all based upon knowledge of an individual’s health conditions, preferences, lifestyle and life-stage. We search every health plan available in the market.Our goal is to help your Medicare loved ones spend less on monthly premiums, increase benefits, save lots of money, time and most of all live healthier lives by finding them the right health plan.",,false,,,"undergrad-edu: 
last-name: Robinson
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: John
email: 
",,
Better Health P,www.gettingbetterblog.com,"From a press release, Sept 18, 2008 (Note: the site is currently password protected until final legal release is achieved from Revolution Health)***Val Jones, M.D., award-winning writer and former Senior Medical Director of Revolution Health.com, launched a new medical blog and health website today called, “Getting Better with Dr. Val” to provide accurate medical information in a trusted environment that allows everyone to make well-informed healthcare decisions.Dr. Jones’ new web site is the continuation of her previous blog at Revolution Health, “Dr. Val and the Voice of Reason” and will continue to feature most of her previous posts.  With the launch of the new site, it will host the official calendar for Grand Rounds, a popular weekly round-up of the most relevant health blog discussions on the Internet, Getting Better TV, and original medical cartoons by Dr. Jones.“Accurate information is the foundation for intelligent health decisions,” said Dr. Jones. “We are committed to educating the public about their options without the hype and exaggeration that can be so common in the media.”Dr. Jones’ new medical blog is the first in a series of online medical and healthcare products and services that will be released over a variety of multi-media platforms by Better Health, PLLC, a partnership with Marty Fisher, former CTO of both AOL and Revolution Health.“I’m incredibly excited about the new venture. I am proud to be the new coordinator of Grand Rounds, one of the most established and popular health blog carnivals on the Internet,” said Dr. Jones.  “I’m also looking forward to the launch of Getting Better TV.  It will take the blog interview to the next level and give America the chance to learn about healthcare in a brand new way.Getting Better with Dr. Val website endorses trusted medical sources such as the Mayo Clinic, Familydoctor.org, and the NIH and CDC websites.ABOUT BETTER HEALTH, PLLCBetter Health, PLLC is the parent company for a series of trusted, online medical and health care education products and services, including “Getting Better with Dr. Val.”  Founded by Dr. Val Jones in 2008, its mission is to provide accurate and relevant medical information to patients and healthcare professionals through a variety of multi-media platforms.",,false,,,"undergrad-edu: 
last-name: Jones, MD
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO
first-name: Val
email: 
",,
The George Greenstein Institute,http:bodiesinspace.com,"GGI is an institute dedicated to a big idea: Support health education at a global level by introducing vanguard system's perspectives in neuroscience, contemplative and somatic therapies.  GGI serves both individuals and corporate culture, offering 21st training and consulting in stress reduction, brain fitness and in neuro-leadership.The GGI website <bodiesinspace.com> currently functions as a brochure and an portal to the GGI blog, spacesuityoga.wordpress.com.  The website will soon function as an online ""idea lab"" fostering articles, podcast and webinar conversation between experts and the public regarding key issues to concern the restoration and good health of the body and the brain.",,false,,,"undergrad-edu: 
last-name: Greenstein
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founding Director
first-name: Dr. M. A. 
email: 
",,
None,None,,,false,,,"undergrad-edu: 
last-name: Zonner
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: D.O. - physician
first-name: Steve
email: 

undergrad-edu: 
last-name: Bovee
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Recent Graduate
first-name: Alexander
email: 
",,
Center for Oral & Facial Enhancement,www.facialart.com,"I have been working on two principle web based programs. The first is a Health registry site providing patients with financial gifts / donation to receive their desired treatment with their respective physician/ dentist; a site that will combine 'social-networking' and donations features together. The second program is a collaboration site for dentists who know each other in a given region and represent different specialties. In this site, these expert members can form small forums providing online collaboration with a preselected patient who needs multidisciplinary care. The forum members will also be able to collaborate together, post cases, discuss techniques, etc. Both sites will also feature directory of providers with videos about the doctors, their practices, along with testimonials.I am interested to attend the conference to gain more understanding of current technologies and collaborate with other and learn about their experience as well as look for developers who can help build such sites.",,false,,,"undergrad-edu: 
last-name: Kazemi
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Dr.
first-name: Hamid
email: 
",,
Telemedicine Management,www.swiftmd.com,"SwiftMD transforms healthcare by providing emergency physicians, psychiatrists, orthopedic surgeons and other services in real time, 24/7, as well as an intelligent EHR that empowers our members with the knowledge of doctors for common problems.Healthcare is ridden by traditions, driven by reimbursement schedules, and inconvenient for all involved. The future of health care is virtual, and virtually unlimited for those who embrace change. Many patients will become informed consumers, rather than passive dependents. With bi-directional video, computer assisted diagnosis, and point of care technology, more and more the exam room will be located where patients are, in the workplace, the home, retail centers, in transit, on vacation.For its members, SwiftMD liberates healthcare from “brick and mortar” and supports life without Managed Care and Medicare. We restore intelligence and access to a system warped by reimbursement fees and defensive medicine. SwiftMD-Great doctors, right now, accessible by internet, videophone, or telephone.",,false,,,"undergrad-edu: 
last-name: Kicklighter
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CIO
first-name: Myrl
email: 
",,
hotmailcom,,,,false,,,"undergrad-edu: 
last-name: Kaminski
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: CEO of another startup currently
first-name: Art
email: 

undergrad-edu: 
last-name: Quivron
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Perrine
email: 

undergrad-edu: 
last-name: Beddeo
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Former Healthcare VP, Finance & MBA
first-name: Coleen
email: 
",,
presidiohealthcom,,,,false,,,"undergrad-edu: 
last-name: Evans
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: 
first-name: Douglas
email: 
",,
WeAreUs,http:WeAre.Us,"To Users:WeAre.Us creates Social Support Networks, empowering patient communities to take control of their condition and their lives by providing knowledge, resources, and tools in a place of paramount relevancy.To Sponsors/Financiers:4 pronged monetization strategy, not heavily reliant on the CPM model. Other revenue strands include clinical trial acquisition, provision of market research/data generation and co-collaborative expert innovation networks, connecting patients, academics, industry and researchers.  ",,false,,,"undergrad-edu: 
last-name: Doogan
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Co-Founder and President
first-name: Declan 
email: 
",,
BodiMojocom,www.bodimojo.com,"(Note:  Would like to be part of ""Lunch and Launch"" session in October (as communicated to Matthew Holt on a visit to SF June 1).  Site will be ready be end of summer and tested in school in Fall. BodiMojo.com, currently in R&D, will be an online teen health destination bridging rich health content; teen generated content, social networking, and mobile applications.  The goal:  to motivate and incentivise teens to make healthy choices.   Mojo - one's magic, charm, presence – includes taking the best care of oneself in the context of youth culture and demands.While grant funding focuses primarily on obesity prevention - nutrition, physical activity and body image concerns among youth, the site will also focus on typical teen risk behaviors - the reasons teens go online for health information, i.e., sexual health, substance use and stress/depression.  BodiMojo fills a gap in the online marketplace between online health destinations primarily geared to adults and youth oriented social networks that rarely focus on health as part of identity.  BodiMojo will offer customized health assessments with tailored feedback, email/sms reminder system based on health goals, wireless pedometer readings, content (user generated and expert delivered) and interactive tools tagged for individual teens base on health data and site activity.  User activity will result in point reward system eventually translating into a virtual economy.",,false,,,"undergrad-edu: 
last-name: Cousineau
founder: 
other-edu: 
personnel: 
grad-edu: 
previous-title: 
current-title: Founder
first-name: Tara
email: 
",,
